granule_id,mgrs_tile,date,source_granule_id,cloud_cover,spatial_cover,LaSRC_version,mean_view_zenith_angle,mean_view_azimuth_angle,mean_sun_zenith_angle,mean_sun_azimuth_angle,,,,,,,,,,,,,,,
HLS.L30.T36UXA.2022126T083030.v2.0,36UXA,2022-05-06,LC08_L1TP_178025_20220506_20220506_02_RT,0,100,LaSRCv3.0.5,2.60144076,175.4737406,35.97415945,152.6466706,,,,,,,,,,,,,,,
HLS.L30.T36VVR.2021069T090339.v2.0,36VVR,2021-03-10,LC08_L1TP_184015_20210310_20210317_02_T1,0,59,LaSRCv3.0.5,5.47475954,111.9956934,68.27338131,164.8590304,,,,,,,,,,,,,,,
HLS.L30.T36VVR.2021083T091555.v2.0,36VVR,2021-03-24,LC08_L1TP_186015_20210324_20210402_02_T1,9,78,LaSRCv3.0.5,4.71198835,283.121844,62.49410917,167.9710582,,,,,,,,,,,,,,,
HLS.L30.T36VVR.2021108T090935.v2.0,36VVR,2021-04-18,LC08_L1TP_185015_20210418_20210424_02_T1,0,98,LaSRCv3.0.5,2.56426463,179.9957842,53.07773922,167.3340508,,,,,,,,,,,,,,,
HLS.L30.T36VVR.2021156T090942.v2.0,36VVR,2021-06-05,LC08_L1TP_185015_20210605_20210614_02_T1,0,100,LaSRCv3.0.5,2.61000703,174.5114041,41.49629271,165.9130054,,,,,,,,,,,,,,,
HLS.L30.T36VVR.2022086T091553.v2.0,36VVR,2022-03-27,LC08_L1TP_186015_20220327_20220327_02_RT,3,77,LaSRCv3.0.5,4.72714637,283.4939065,61.40155218,168.082468,,,,,,,,,,,,,,,
HLS.L30.T36VVR.2022126T091548.v2.0,36VVR,2022-05-06,LC09_L1TP_186015_20220506_20220506_02_T1,1,76,LaSRCv3.0.5,4.7691748,285.5402929,47.34331303,169.1482636,,,,,,,,,,,,,,,
HLS.L30.T36VVR.2022143T090952.v2.0,36VVR,2022-05-23,LC08_L1TP_185015_20220523_20220523_02_RT,0,100,LaSRCv3.0.5,2.62140782,173.4784975,43.41177462,166.9050887,,,,,,,,,,,,,,,
HLS.L30.T36VVR.2022238T091620.v2.0,36VVR,2022-08-26,LC09_L1TP_186015_20220826_20220826_02_T1,0,82,LaSRCv3.0.5,4.62629252,283.322583,53.63858948,168.4485736,,,,,,,,,,,,,,,
HLS.L30.T36VVR.2022294T091641.v2.0,36VVR,2022-10-21,LC08_L1TP_186015_20221021_20221021_02_RT,8,81,LaSRCv3.0.5,4.6692263,282.4590292,74.41834106,174.8519243,,,,,,,,,,,,,,,
HLS.L30.T37NCD.2022048T074146.v2.0,37NCD,2022-02-17,LC09_L1TP_168057_20220217_20220217_02_T1,0,97,LaSRCv3.0.5,3.70263061,120.1293248,33.63823203,117.1464582,,,,,,,,,,,,,,,
HLS.L30.T37NCD.2022248T074208.v2.0,37NCD,2022-09-05,LC08_L1TP_168057_20220905_20220905_02_RT,4,98,LaSRCv3.0.5,3.60834066,121.8671017,26.51588289,81.04502362,,,,,,,,,,,,,,,
HLS.L30.T37TEK.2022115T080105.v2.0,37TEK,2022-04-25,LC09_L1TP_173029_20220425_20220425_02_T1,0,52,LaSRCv3.0.5,5.9028904,105.6752241,35.40947043,146.4564388,,,,,,,,,,,,,,,
HLS.L30.T37TEK.2022155T080122.v2.0,37TEK,2022-06-04,LC08_L1TP_173029_20220604_20220604_02_RT,9,50,LaSRCv3.0.5,5.96695484,106.3408501,27.19442778,138.315793,,,,,,,,,,,,,,,
HLS.L30.T37TEK.2022210T080754.v2.0,37TEK,2022-07-29,LC08_L1TP_174029_20220729_20220729_02_RT,0,100,LaSRCv3.0.5,3.11345428,228.4552041,30.82178437,140.8607002,,,,,,,,,,,,,,,
HLS.L30.T37TEK.2022235T080152.v2.0,37TEK,2022-08-23,LC08_L1TP_173029_20220823_20220823_02_RT,0,51,LaSRCv3.0.5,5.91410273,106.3627946,37.45347391,146.2339043,,,,,,,,,,,,,,,
HLS.L30.T37UCB.2022061T083515.v2.0,37UCB,2022-03-02,LC09_L1TP_179021_20220302_20220305_02_T1,3,95,LaSRCv3.0.5,3.0700866,232.9534989,64.25678299,160.6593835,,,,,,,,,,,,,,,
HLS.L30.T37UCB.2022069T083512.v2.0,37UCB,2022-03-10,LC08_L1TP_179021_20220310_20220310_02_RT,0,98,LaSRCv3.0.5,3.20977715,236.1955633,61.12861786,160.4993685,,,,,,,,,,,,,,,
HLS.L30.T37UCB.2022174T082916.v2.0,37UCB,2022-06-23,LC08_L1TP_178021_20220623_20220624_02_RT,0,76,LaSRCv3.0.5,4.81087742,109.5115147,34.17024894,152.7389225,,,,,,,,,,,,,,,
HLS.L30.T37UCB.2022181T083528.v2.0,37UCB,2022-06-30,LC08_L1TP_179021_20220630_20220630_02_RT,0,100,LaSRCv3.0.5,3.14299573,233.4482577,34.20785935,154.4051667,,,,,,,,,,,,,,,
HLS.L30.T38SNH.2021156T073759.v2.0,38SNH,2021-06-05,LC08_L1TP_169033_20210605_20210614_02_T1,0,87,LaSRCv3.0.5,4.24317774,267.5843596,23.00170425,127.7418688,,,,,,,,,,,,,,,
HLS.L30.T38SNH.2021181T073155.v2.0,38SNH,2021-06-30,LC08_L1TP_168033_20210630_20210708_02_T1,0,62,LaSRCv3.0.5,5.3523938,106.2576663,24.15335552,122.5393261,,,,,,,,,,,,,,,
HLS.L30.T38SNH.2021188T073806.v2.0,38SNH,2021-07-07,LC08_L1TP_169033_20210707_20210713_02_T1,4,89,LaSRCv3.0.5,4.17717395,264.8565741,24.01012358,125.1535371,,,,,,,,,,,,,,,
HLS.L30.T38SNH.2021261T073219.v2.0,38SNH,2021-09-18,LC08_L1TP_168033_20210918_20210925_02_T1,8,62,LaSRCv3.0.5,5.39075325,106.1538059,40.72015735,149.1759313,,,,,,,,,,,,,,,
HLS.L30.T38SNH.2022088T073146.v2.0,38SNH,2022-03-29,LC08_L1TP_168033_20220329_20220329_02_RT,4,63,LaSRCv3.0.5,5.32468713,106.3014293,40.43726542,144.1677452,,,,,,,,,,,,,,,
HLS.L30.T38SNH.2022103T073804.v2.0,38SNH,2022-04-13,LC09_L1TP_169033_20220413_20220413_02_T1,5,86,LaSRCv3.0.5,4.27728442,270.7928377,34.39655339,143.1794565,,,,,,,,,,,,,,,
HLS.L30.T38SNH.2022111T073801.v2.0,38SNH,2022-04-21,LC08_L1TP_169033_20220421_20220421_02_RT,4,86,LaSRCv3.0.5,4.26797461,268.6627097,31.72995209,141.3654627,,,,,,,,,,,,,,,
HLS.L30.T38SNH.2022151T073743.v2.0,38SNH,2022-05-31,LC09_L1TP_169033_20220531_20220601_02_T1,7,88,LaSRCv3.0.5,4.20078659,268.2119322,23.39688743,129.1034192,,,,,,,,,,,,,,,
HLS.L30.T38SNH.2022168T073213.v2.0,38SNH,2022-06-17,LC08_L1TP_168033_20220617_20220617_02_RT,4,64,LaSRCv3.0.5,5.26863787,106.5117201,23.49334489,123.3318131,,,,,,,,,,,,,,,
HLS.L30.T38SNH.2022183T073804.v2.0,38SNH,2022-07-02,LC09_L1TP_169033_20220702_20220702_02_T1,0,87,LaSRCv3.0.5,4.25410611,270.0688315,23.53971863,124.6417478,,,,,,,,,,,,,,,
HLS.L30.T38SNH.2022191T073826.v2.0,38SNH,2022-07-10,LC08_L1TP_169033_20220710_20220710_02_RT,0,89,LaSRCv3.0.5,4.19476216,265.6820842,24.26882088,125.6482628,,,,,,,,,,,,,,,
HLS.L30.T38SNH.2022208T073202.v2.0,38SNH,2022-07-27,LC09_L1TP_168033_20220727_20220727_02_T1,1,63,LaSRCv3.0.5,5.37626719,105.6317003,27.47433819,127.724985,,,,,,,,,,,,,,,
HLS.L30.T38SNH.2022223T073842.v2.0,38SNH,2022-08-11,LC08_L1TP_169033_20220811_20220811_02_RT,0,87,LaSRCv3.0.5,4.2689278,268.438332,29.65346686,135.50917,,,,,,,,,,,,,,,
HLS.L30.T38SNH.2022248T073234.v2.0,38SNH,2022-09-05,LC08_L1TP_168033_20220905_20220905_02_RT,0,64,LaSRCv3.0.5,5.30187606,106.4047655,36.65915492,144.0927223,,,,,,,,,,,,,,,
HLS.L30.T38SNH.2022256T073218.v2.0,38SNH,2022-09-13,LC09_L1TP_168033_20220913_20220913_02_T1,0,63,LaSRCv3.0.5,5,106,39,147,,,,,,,,,,,,,,,
HLS.L30.T38SNH.2022263T073832.v2.0,38SNH,2022-09-20,LC09_L1TP_169033_20220920_20220920_02_T1,1,88,LaSRCv3.0.5,4.19846945,268.1569918,40.85960101,151.571517,,,,,,,,,,,,,,,
HLS.L30.T38SNH.2022271T073851.v2.0,38SNH,2022-09-28,LC08_L1TP_169033_20220928_20220928_02_RT,1,87,LaSRCv3.0.5,4.28241259,268.6396063,43.49800545,154.2861852,,,,,,,,,,,,,,,
HLS.L30.T38SNH.2022303T073851.v2.0,38SNH,2022-10-30,LC08_L1TP_169033_20221030_20221030_02_RT,6,86,LaSRCv3.0.5,4.27509436,268.6748469,54.19444092,161.1814209,,,,,,,,,,,,,,,
HLS.L30.T38SNH.2022328T073234.v2.0,38SNH,2022-11-24,LC08_L1TP_168033_20221124_20221124_02_RT,5,63,LaSRCv3.0.5,5.3053876,106.3946175,61.15569013,161.1398553,,,,,,,,,,,,,,,
HLS.L30.T39QYF.2021036T065316.v2.0,39QYF,2021-02-05,LC08_L1TP_161044_20210205_20210303_02_T1,0,100,LaSRCv3.0.5,2.87734476,215.4140607,46.78908724,143.6444285,,,,,,,,,,,,,,,
HLS.L30.T39QYF.2021116T065244.v2.0,39QYF,2021-04-26,LC08_L1TP_161044_20210426_20210501_02_T1,0,100,LaSRCv3.0.5,2.99054425,220.8049581,23.52931117,109.5361689,,,,,,,,,,,,,,,
HLS.L30.T39QYF.2021196T065303.v2.0,39QYF,2021-07-15,LC08_L1TP_161044_20210715_20210721_02_T1,0,100,LaSRCv3.0.5,2.84868721,213.9245524,22.92880433,88.99449937,,,,,,,,,,,,,,,
HLS.L30.T39QYF.2021276T065331.v2.0,39QYF,2021-10-03,LC08_L1TP_161044_20211003_20211013_02_T1,2,100,LaSRCv3.0.5,2.92044567,217.5860892,33.5927569,141.1100339,,,,,,,,,,,,,,,
HLS.L30.T39QYF.2022031T065325.v2.0,39QYF,2022-01-31,LC09_L1TP_161044_20220131_20220131_02_T1,0,100,LaSRCv3.0.5,3,221,48,145,,,,,,,,,,,,,,,
HLS.L30.T39QYF.2022071T065306.v2.0,39QYF,2022-03-12,LC08_L1TP_161044_20220312_20220312_02_RT,0,100,LaSRCv3.0.5,2.96287584,219.5532269,36.31812896,133.0776946,,,,,,,,,,,,,,,
HLS.L30.T39QYF.2022111T065254.v2.0,39QYF,2022-04-21,LC09_L1TP_161044_20220421_20220421_02_T1,0,100,LaSRCv3.0.5,2.93381481,220.2776957,24.52362502,113.0538544,,,,,,,,,,,,,,,
HLS.L30.T39QYF.2022151T065307.v2.0,39QYF,2022-05-31,LC08_L1TP_161044_20220531_20220531_02_RT,0,100,LaSRCv3.0.5,2.90704182,216.95649,20.93759483,88.51927884,,,,,,,,,,,,,,,
HLS.L30.T39QYF.2022231T065341.v2.0,39QYF,2022-08-19,LC08_L1TP_161044_20220819_20220824_02_T1,1,100,LaSRCv3.0.5,2.996766,221.0910785,24.99163085,110.0513033,,,,,,,,,,,,,,,
HLS.L30.T39QYF.2022271T065330.v2.0,39QYF,2022-09-28,LC09_L1TP_161044_20220928_20220928_02_T1,0,100,LaSRCv3.0.5,2.91346343,219.440383,32.22083534,138.2408223,,,,,,,,,,,,,,,
HLS.L30.T39QYF.2022311T065346.v2.0,39QYF,2022-11-07,LC08_L1TP_161044_20221107_20221107_02_RT,0,100,LaSRCv3.0.5,2.98703623,220.6689784,43.44817724,153.0055219,,,,,,,,,,,,,,,
HLS.L30.T39QYF.2022351T065335.v2.0,39QYF,2022-12-17,LC09_L1TP_161044_20221217_20221217_02_T1,2,100,LaSRCv3.0.5,2.90270412,218.86333,51.08423259,153.648902,,,,,,,,,,,,,,,
HLS.L30.T40VDP.2021133T072449.v2.0,40VDP,2021-05-13,LC08_L1TP_168016_20210513_20210524_02_T1,0,90,LaSRCv3.0.5,4.21919278,116.5657149,44.00336679,164.1456653,,,,,,,,,,,,,,,
HLS.L30.T40VDP.2022111T073115.v2.0,40VDP,2022-04-21,LC08_L1TP_169016_20220421_20220421_02_RT,9,98,LaSRCv3.0.5,3.1082313,235.4071893,50.44565398,166.4287777,,,,,,,,,,,,,,,
HLS.L30.T40VDP.2022151T073057.v2.0,40VDP,2022-05-31,LC09_L1TP_169016_20220531_20220601_02_T1,7,100,LaSRCv3.0.5,3.04435007,235.1740034,40.45926513,164.958785,,,,,,,,,,,,,,,
HLS.L30.T42UXG.2021072T061908.v2.0,42UXG,2021-03-13,LC08_L1TP_157021_20210313_20210318_02_T1,5,70,LaSRCv3.0.5,5.05512556,283.3804028,59.81972384,161.0016553,,,,,,,,,,,,,,,
HLS.L30.T42UXG.2021097T061250.v2.0,42UXG,2021-04-07,LC08_L1TP_156021_20210407_20210415_02_T1,3,84,LaSRCv3.0.5,2.84818629,159.9478692,50.17890284,159.4021261,,,,,,,,,,,,,,,
HLS.L30.T42UXG.2021145T061246.v2.0,42UXG,2021-05-25,LC08_L1TP_156021_20210525_20210529_02_T1,0,100,LaSRCv3.0.5,2.91907496,154.2739801,36.1193107,156.5449729,,,,,,,,,,,,,,,
HLS.L30.T42UXG.2021177T061258.v2.0,42UXG,2021-06-26,LC08_L1TP_156021_20210626_20210707_02_T1,5,100,LaSRCv3.0.5,2.93974113,153.3001916,34.19356151,153.2583911,,,,,,,,,,,,,,,
HLS.L30.T42UXG.2022067T061918.v2.0,42UXG,2022-03-08,LC09_L1TP_157021_20220308_20220308_02_T1,0,70,LaSRCv3.0.5,5.05266151,284.1315337,61.89785309,161.1030588,,,,,,,,,,,,,,,
HLS.L30.T42UXG.2022075T061911.v2.0,42UXG,2022-03-16,LC08_L1TP_157021_20220316_20220316_02_RT,0,68,LaSRCv3.0.5,5.13599494,283.6106487,58.71615968,160.9911241,,,,,,,,,,,,,,,
HLS.L30.T42UXG.2022100T061254.v2.0,42UXG,2022-04-10,LC08_L1TP_156021_20220410_20220410_02_RT,1,100,LaSRCv3.0.5,2.78158902,161.3519375,49.0677545,159.311466,,,,,,,,,,,,,,,
HLS.L30.T42UXG.2022115T061901.v2.0,42UXG,2022-04-25,LC09_L1TP_157021_20220425_20220425_02_T1,0,68,LaSRCv3.0.5,5.13482008,284.2761623,43.55970243,160.6762324,,,,,,,,,,,,,,,
HLS.L30.T43QGD.2021036T051446.v2.0,43QGD,2021-02-05,LC08_L1TP_145045_20210205_20210303_02_T1,0,100,LaSRCv3.0.5,2.72011212,161.9698777,45.71642146,141.9424431,,,,,,,,,,,,,,,
HLS.L30.T43QGD.2021356T051458.v2.0,43QGD,2021-12-22,LC08_L1TP_145045_20211222_20211222_02_RT,0,100,LaSRCv3.0.5,3,163,50,152,,,,,,,,,,,,,,,
HLS.L30.T43QGD.2022031T051456.v2.0,43QGD,2022-01-31,LC09_L1TP_145045_20220131_20220131_02_T1,0,100,LaSRCv3.0.5,2.67559783,166.8585412,46.84620001,143.3998727,,,,,,,,,,,,,,,
HLS.L30.T43QGD.2022071T051437.v2.0,43QGD,2022-03-12,LC08_L1TP_145045_20220312_20220312_02_RT,0,100,LaSRCv3.0.5,2.66955572,166.0540617,35.56826694,130.4809699,,,,,,,,,,,,,,,
HLS.L30.T43QGD.2022151T051438.v2.0,43QGD,2022-05-31,LC08_L1TP_145045_20220531_20220531_02_RT,4,100,LaSRCv3.0.5,2.69860857,163.6188115,21.63450803,83.78551309,,,,,,,,,,,,,,,
HLS.L30.T43QGD.2022311T051517.v2.0,43QGD,2022-11-07,LC08_L1TP_145045_20221107_20221107_02_RT,5,100,LaSRCv3.0.5,2.65644008,167.3299101,42.10299628,151.2948417,,,,,,,,,,,,,,,
HLS.L30.T43QGD.2022351T051506.v2.0,43QGD,2022-12-17,LC09_L1TP_145045_20221217_20221217_02_T1,1,100,LaSRCv3.0.5,2.69873395,165.0666001,49.73231218,152.3176479,,,,,,,,,,,,,,,
HLS.L30.T43VEJ.2021184T061710.v2.0,43VEJ,2021-07-03,LC08_L1TP_157016_20210703_20210712_02_T1,1,52,LaSRCv3.0.5,5.91115664,287.3100863,39.60388362,163.7867546,,,,,,,,,,,,,,,
HLS.L30.T43VEJ.2022044T061142.v2.0,43VEJ,2022-02-13,LC09_L1TP_156017_20220213_20220213_02_T1,0,97,LaSRCv3.0.5,2.75832102,221.0016787,75.96728126,165.346557,,,,,,,,,,,,,,,
HLS.L30.T43VEJ.2022069T060520.v2.0,43VEJ,2022-03-10,LC09_L1TP_155017_20220310_20220310_02_T1,0,80,LaSRCv3.0.5,4.58521202,111.9942751,66.82298275,163.6441832,,,,,,,,,,,,,,,
HLS.L30.T43VEJ.2022085T060452.v2.0,43VEJ,2022-03-26,LC09_L1TP_155016_20220326_20220326_02_T1,0,82,LaSRCv3.0.5,4.56348777,112.1747806,60.41877567,163.9508369,,,,,,,,,,,,,,,
HLS.L30.T43VEJ.2022092T061103.v2.0,43VEJ,2022-04-02,LC09_L1TP_156016_20220402_20220402_02_T1,0,99,LaSRCv3.0.5,2.81600983,223.9838872,57.51042063,165.7450348,,,,,,,,,,,,,,,
HLS.L30.T43VEJ.2022100T061054.v2.0,43VEJ,2022-04-10,LC08_L1TP_156016_20220410_20220410_02_RT,10,100,LaSRCv3.0.5,2.88791509,225.5266,54.44656645,165.951955,,,,,,,,,,,,,,,
HLS.L30.T43VEJ.2022147T061647.v2.0,43VEJ,2022-05-27,LC09_L1TP_157016_20220527_20220527_02_T1,0,51,LaSRCv3.0.5,5.90809438,287.7375313,41.02215348,166.4915439,,,,,,,,,,,,,,,
HLS.L30.T43VEJ.2022220T061114.v2.0,43VEJ,2022-08-08,LC09_L1TP_156016_20220808_20220808_02_T1,3,100,LaSRCv3.0.5,2.74896026,220.4620287,46.46674123,163.3319006,,,,,,,,,,,,,,,
HLS.L30.T43VEJ.2022259T061734.v2.0,43VEJ,2022-09-16,LC09_L1TP_157016_20220916_20220916_02_T1,5,51,LaSRCv3.0.5,5.91400544,287.7265179,59.52935455,169.8778143,,,,,,,,,,,,,,,
HLS.L30.T44UQE.2022022T051157.v2.0,44UQE,2022-01-22,LC09_L1TP_146022_20220122_20220122_02_T1,9,50,LaSRCv3.0.5,5.96806619,107.2246987,75.14572247,160.9737589,,,,,,,,,,,,,,,
HLS.L30.T44UQE.2022037T051759.v2.0,44UQE,2022-02-06,LC08_L1TP_147022_20220206_20220206_02_RT,6,97,LaSRCv3.0.5,2.58087517,197.229349,71.12817523,160.5574565,,,,,,,,,,,,,,,
HLS.L30.T44UQE.2022102T051134.v2.0,44UQE,2022-04-12,LC09_L1TP_146022_20220412_20220412_02_T1,1,53,LaSRCv3.0.5,5.89295874,107.2345377,46.92251462,156.6730596,,,,,,,,,,,,,,,
HLS.L30.T44UQE.2022134T051117.v2.0,44UQE,2022-05-14,LC09_L1TP_146022_20220514_20220514_02_T1,7,53,LaSRCv3.0.5,5.86863171,107.2319334,37.03985128,154.369098,,,,,,,,,,,,,,,
HLS.L30.T44UQE.2022262T051200.v2.0,44UQE,2022-09-19,LC09_L1TP_146022_20220919_20220919_02_T1,0,50,LaSRCv3.0.5,6.01433354,107.3146857,53.53919457,161.0613239,,,,,,,,,,,,,,,
HLS.L30.T44UQE.2022277T051828.v2.0,44UQE,2022-10-04,LC08_L1TP_147022_20221004_20221004_02_RT,3,100,LaSRCv3.0.5,2.58082095,197.7088681,58.90373458,165.2056383,,,,,,,,,,,,,,,
HLS.L30.T45QUD.2021097T044330.v2.0,45QUD,2021-04-07,LC08_L1TP_140045_20210407_20210415_02_T1,1,100,LaSRCv3.0.5,3.3506956,234.15588,27.27982176,118.0984077,,,,,,,,,,,,,,,
HLS.L30.T45QUD.2022052T044347.v2.0,45QUD,2022-02-21,LC08_L1TP_140045_20220221_20220221_02_RT,0,100,LaSRCv3.0.5,3.28824947,231.9748897,41.28125441,137.7527967,,,,,,,,,,,,,,,
HLS.L30.T45QUD.2022092T044342.v2.0,45QUD,2022-04-02,LC09_L1TP_140045_20220402_20220402_02_T1,9,100,LaSRCv3.0.5,3.36538,236.8835953,28.7013423,121.1577587,,,,,,,,,,,,,,,
HLS.L30.T45QUD.2022332T044411.v2.0,45QUD,2022-11-28,LC09_L1TP_140045_20221128_20221128_02_T1,1,100,LaSRCv3.0.5,3.28372731,234.054274,46.88276062,153.7446777,,,,,,,,,,,,,,,
HLS.L30.T45SWU.2022187T044612.v2.0,45SWU,2022-07-06,LC08_L1TP_141035_20220706_20220721_02_RT,7,99,LaSRCv3.0.5,3.50438946,240.0848121,22.64668877,116.3363278,,,,,,,,,,,,,,,
HLS.L30.T46VEL.2021205T045743.v2.0,46VEL,2021-07-24,LC08_L1TP_144018_20210724_20210730_02_T1,5,61,LaSRCv3.0.5,5.46803725,285.8245479,40.47321417,160.159005,,,,,,,,,,,,,,,
HLS.L30.T46VEL.2022040T045758.v2.0,46VEL,2022-02-09,LC09_L1TP_144018_20220209_20220209_02_T1,0,58,LaSRCv3.0.5,5.58621619,286.1967493,74.83710198,164.5497679,,,,,,,,,,,,,,,
HLS.L30.T46VEL.2022041T045139.v2.0,46VEL,2022-02-10,LC08_L1TP_143018_20220210_20220210_02_RT,1,99,LaSRCv3.0.5,2.5353451,190.278937,74.64219098,163.3211954,,,,,,,,,,,,,,,
HLS.L30.T46VEL.2022145T045103.v2.0,46VEL,2022-05-25,LC09_L1TP_143018_20220525_20220525_02_T1,5,100,LaSRCv3.0.5,2.54106347,196.1903091,39.13325377,161.4196486,,,,,,,,,,,,,,,
HLS.L30.T46VEL.2022305T045158.v2.0,46VEL,2022-11-01,LC09_L1TP_143018_20221101_20221101_02_T1,1,99,LaSRCv3.0.5,2.53481662,190.2478101,73.81191824,171.0520921,,,,,,,,,,,,,,,
HLS.L30.T47QQU.2021036T033705.v2.0,47QQU,2021-02-05,LC08_L1TP_129048_20210205_20210303_02_T1,0,100,LaSRCv3.0.5,2.69479876,203.5584586,42.55027758,138.4686171,,,,,,,,,,,,,,,
HLS.L30.T47QQU.2021356T033717.v2.0,47QQU,2021-12-22,LC08_L1TP_129048_20211222_20211222_02_RT,2,100,LaSRCv3.0.5,2.71162341,204.8805922,46.3970118,149.1645221,,,,,,,,,,,,,,,
HLS.L30.T47QQU.2022031T033714.v2.0,47QQU,2022-01-31,LC09_L1TP_129048_20220131_20220131_02_T1,0,100,LaSRCv3.0.5,2.73847061,208.9815368,43.59133036,140.1365378,,,,,,,,,,,,,,,
HLS.L30.T47QQU.2022071T033656.v2.0,47QQU,2022-03-12,LC08_L1TP_129048_20220312_20220312_02_RT,10,100,LaSRCv3.0.5,2.75143394,207.6473462,33.18933271,124.719306,,,,,,,,,,,,,,,
HLS.L30.T47QQU.2022311T033736.v2.0,47QQU,2022-11-07,LC08_L1TP_129048_20221107_20221107_02_RT,5,100,LaSRCv3.0.5,2.77515381,209.2288562,38.4168171,147.9672236,,,,,,,,,,,,,,,
HLS.L30.T48WXE.2021095T044132.v2.0,48WXE,2021-04-05,LC08_L1TP_142009_20210405_20210409_02_T1,2,94,LaSRCv3.0.5,3.81487271,271.9099121,65.43303795,178.9574812,,,,,,,,,,,,,,,
HLS.L30.T48WXE.2021216T043541.v2.0,48WXE,2021-08-04,LC08_L1TP_141009_20210804_20210811_02_T1,9,100,LaSRCv3.0.5,2.56343078,184.3088787,54.40616893,176.2846608,,,,,,,,,,,,,,,
HLS.L30.T48WXE.2022075T043532.v2.0,48WXE,2022-03-16,LC08_L1TP_141009_20220316_20220316_02_RT,7,100,LaSRCv3.0.5,2.52190537,190.4729545,73.36146312,175.9814413,,,,,,,,,,,,,,,
HLS.L30.T48WXE.2022082T044137.v2.0,48WXE,2022-03-23,LC08_L1TP_142009_20220323_20220323_02_RT,7,95,LaSRCv3.0.5,3.81457623,271.8639332,70.58316167,177.9849248,,,,,,,,,,,,,,,
HLS.L30.T48WXE.2022098T044135.v2.0,48WXE,2022-04-08,LC08_L1TP_142009_20220408_20220408_02_RT,9,94,LaSRCv3.0.5,3.86555929,273.3036064,64.39296045,179.1595101,,,,,,,,,,,,,,,
HLS.L30.T48WXE.2022100T042914.v2.0,48WXE,2022-04-10,LC08_L1TP_140009_20220410_20220410_02_RT,0,90,LaSRCv3.0.5,4.23287513,123.9811617,63.63079587,176.1931178,,,,,,,,,,,,,,,
HLS.L30.T48WXE.2022105T044748.v2.0,48WXE,2022-04-15,LC08_L1TP_143009_20220415_20220415_02_RT,3,56,LaSRCv3.0.5,5.78269075,297.3944452,61.89113061,180.7651455,,,,,,,,,,,,,,,
HLS.L30.T48WXE.2022115T043522.v2.0,48WXE,2022-04-25,LC09_L1TP_141009_20220425_20220425_02_T1,5,100,LaSRCv3.0.5,2.51809869,192.7255523,58.38604046,178.5804019,,,,,,,,,,,,,,,
HLS.L30.T48WXE.2022122T044131.v2.0,48WXE,2022-05-02,LC09_L1TP_142009_20220502_20220502_02_T1,0,94,LaSRCv3.0.5,3.84181194,274.7583075,56.21302251,180.5327228,,,,,,,,,,,,,,,
HLS.L30.T48WXE.2022123T043525.v2.0,48WXE,2022-05-03,LC08_L1TP_141009_20220503_20220503_02_RT,3,100,LaSRCv3.0.5,2.55769448,184.9511782,55.89799647,178.8916494,,,,,,,,,,,,,,,
HLS.L30.T48WXE.2022138T044120.v2.0,48WXE,2022-05-18,LC09_L1TP_142009_20220518_20220518_02_T1,0,94,LaSRCv3.0.5,4,275,52,181,,,,,,,,,,,,,,,
HLS.L30.T48WXE.2022153T044758.v2.0,48WXE,2022-06-02,LC08_L1TP_143009_20220602_20220602_02_RT,0,56,LaSRCv3.0.5,5.73816237,297.3951063,49.46518931,181.5968719,,,,,,,,,,,,,,,
HLS.L30.T48WXE.2022163T043511.v2.0,48WXE,2022-06-12,LC09_L1TP_141009_20220612_20220612_02_T1,4,100,LaSRCv3.0.5,2.56612537,185.3524525,48.41958637,177.8889743,,,,,,,,,,,,,,,
HLS.L30.T48WXE.2022177T044751.v2.0,48WXE,2022-06-26,LC09_L1TP_143009_20220626_20220803_02_T1,0,56,LaSRCv3.0.5,5.76254615,297.8362994,48.28464708,180.0375827,,,,,,,,,,,,,,,
HLS.L30.T48WXE.2022226T044218.v2.0,48WXE,2022-08-14,LC08_L1TP_142009_20220814_20220814_02_RT,2,96,LaSRCv3.0.5,3.70855398,268.9040611,57.21162973,178.5491948,,,,,,,,,,,,,,,
HLS.L30.T48WXE.2022227T043548.v2.0,48WXE,2022-08-15,LC09_L1TP_141009_20220815_20220815_02_T1,2,100,LaSRCv3.0.5,2.55054753,187.4201416,57.52156631,176.8406947,,,,,,,,,,,,,,,
HLS.L30.T48WXE.2022266T044208.v2.0,48WXE,2022-09-23,LC09_L1TP_142009_20220923_20220923_02_T1,7,94,LaSRCv3.0.5,3.65825103,269.78166,71.63909178,181.8749421,,,,,,,,,,,,,,,
HLS.L30.T49QGG.2021019T025151.v2.0,49QGG,2021-01-19,LC08_L1TP_122043_20210119_20210306_02_T1,0,100,LaSRCv3.0.5,3.19053521,140.0349979,51.01793533,147.8753628,,,,,,,,,,,,,,,
HLS.L30.T49QGG.2021339T025204.v2.0,49QGG,2021-12-05,LC08_L1TP_122043_20211205_20211205_02_RT,0,100,LaSRCv3.0.5,3.09436659,143.6224657,50.59999948,154.5362583,,,,,,,,,,,,,,,
HLS.L30.T49QGG.2022094T025139.v2.0,49QGG,2022-04-04,LC09_L1TP_122043_20220404_20220404_02_T1,0,100,LaSRCv3.0.5,3.02635145,147.7158862,29.65416378,124.1070464,,,,,,,,,,,,,,,
